person_id,family_name,first_name,name_lang,sex,rustication,birthyear,deathyear,alt_name,place_of_birth,social_position,neibu_access,wikidata_id,source_1,page_1,source_2,page_2,note,created,created_by,last_modified,last_modified_by
AG0466,Da Vinci,Leonardo,it,male,0,1452,1519,,SP0343,,,,https://en.wikipedia.org/wiki/Leonardo_da_Vinci,ONLINE SOURCE,,,,2018-11-14,MG,2020-04-02,DP
AG0466,达 芬奇,列奥纳多,zh,male,0,1452,1519,,SP0343,,,,https://en.wikipedia.org/wiki/Leonardo_da_Vinci,ONLINE SOURCE,,,,2018-11-14,MG,2020-04-02,DP
AG0467,Dai,Wangshu,en,male,0,1905,1950,,SP0099,,,,https://en.wikipedia.org/wiki/Dai_Wangshu,ONLINE SOURCE,,,,2018-11-14,MG,2020-04-02,DP
AG0467,戴,望舒,zh,male,0,1905,1950,,SP0099,,,,https://en.wikipedia.org/wiki/Dai_Wangshu,ONLINE SOURCE,,,,2018-11-14,MG,2020-04-02,DP
AG0468,A,Jian,en,unknown,3,XXXX,XXXX,,SP0436,,,,W0511,203-234,,,,2018-11-18,MG,2020-04-02,DP
AG0468,阿,坚,zh,unknown,3,XXXX,XXXX,,SP0436,,,,W0511,203-234,,,,2018-11-18,MG,2020-04-02,DP
AG0469,Debussy,Achille-Claude,fr,male,0,1862,1918,,SP0344,,,,https://en.wikipedia.org/wiki/Claude_Debussy,ONLINE SOURCE,,,,2018-11-18,MG,2020-04-02,DP
AG0469,德彪西,阿希尔-克洛德,zh,male,0,1862,1918,,SP0344,,,,https://en.wikipedia.org/wiki/Claude_Debussy,ONLINE SOURCE,,,,2018-11-18,MG,2020-04-02,DP
AG0470,Deng,Lijun,en,female,2,1953,1995,Teresa Teng,SP0345,,,,https://en.wikipedia.org/wiki/Teresa_Teng,ONLINE SOURCE,,,,2018-11-18,MG,2020-04-02,DP
AG0470,邓,丽君,zh,female,2,1953,1995,,SP0345,,,,https://en.wikipedia.org/wiki/Teresa_Teng,ONLINE SOURCE,,,,2018-11-18,MG,2020-04-02,DP
AG0471,Lennon,John,en,male,0,1940,1980,,SP0134,,,,https://en.wikipedia.org/wiki/John_Lennon,ONLINE SOURCE,,,,2018-11-19,MG,2020-04-02,DP
AG0471,列侬,约翰,zh,male,0,1940,1980,,SP0134,,,,https://en.wikipedia.org/wiki/John_Lennon,ONLINE SOURCE,,,,2018-11-19,MG,2020-04-02,DP
AG0472,Sophocles,,en,male,0,-0497,-0406,,SP0259,,,,https://en.wikipedia.org/wiki/Sophocles,ONLINE SOURCE,,,,2018-11-21,MG,2020-04-02,DP
AG0472,Σοφοκλῆς,,grc,male,0,-0497,-0406,,SP0259,,,,https://en.wikipedia.org/wiki/Sophocles,ONLINE SOURCE,,,,2018-11-21,MG,2020-04-02,DP
AG0472,索福克勒斯,,zh,male,0,-0497,-0406,,SP0259,,,,https://en.wikipedia.org/wiki/Sophocles,ONLINE SOURCE,,,,2018-11-21,MG,2020-04-02,DP
AG0473,Euripides,,en,male,0,-0480,-0406,,SP0346,,,,https://en.wikipedia.org/wiki/Euripides,ONLINE SOURCE,,,,2018-11-21,MG,2020-04-02,DP
AG0473,Εὐριπίδης,,grc,male,0,-0480,-0406,,SP0346,,,,https://en.wikipedia.org/wiki/Euripides,ONLINE SOURCE,,,,2018-11-21,MG,2020-04-02,DP
AG0473,欧里庇得斯,,zh,male,0,-0480,-0406,,SP0346,,,,https://en.wikipedia.org/wiki/Euripides,ONLINE SOURCE,,,,2018-11-21,MG,2020-04-02,DP
AG0474,Aeschylus,,en,male,0,-0525,-0456,,SP0347,,,,https://en.wikipedia.org/wiki/Aeschylus,ONLINE SOURCE,,,,2018-11-21,MG,2020-04-02,DP
AG0474,Αἰσχύλος,,grc,male,0,-0525,-0456,,SP0347,,,,https://en.wikipedia.org/wiki/Aeschylus,ONLINE SOURCE,,,,2018-11-21,MG,2020-04-02,DP
AG0474,埃斯库罗斯,,zh,male,0,-0525,-0456,,SP0347,,,,https://en.wikipedia.org/wiki/Aeschylus,ONLINE SOURCE,,,,2018-11-21,MG,2020-04-02,DP
AG0475,Guan,Shanyue,en,male,3,1912,2000,Guan Zepei,SP0348,,,,http://www.artnet.com/artists/guan-shanyue/biography,ONLINE SOURCE,,,,2018-11-21,MG,2020-04-02,DP
AG0475,关,山月,zh,male,3,1912,2000,,SP0348,,,,http://www.artnet.com/artists/guan-shanyue/biography,ONLINE SOURCE,,,,2018-11-21,MG,2020-04-02,DP
AG0476,Gauguin,Paul,fr,male,0,1848,1903,,SP0050,,,,https://en.wikipedia.org/wiki/Paul_Gauguin,ONLINE SOURCE,,,,2018-11-21,MG,2020-04-02,DP
AG0476,高更,保羅,zh,male,0,1848,1903,,SP0050,,,,https://en.wikipedia.org/wiki/Paul_Gauguin,ONLINE SOURCE,,,,2018-11-21,MG,2020-04-02,DP
AG0477,Lamartine,Alphonse de,fr,male,0,1790,1869,,SP0349,,,,https://en.wikipedia.org/wiki/Alphonse_de_Lamartine,ONLINE SOURCE,,,,2018-11-27,MG,2020-04-02,DP
AG0477,拉马丁,阿尔方斯 德,zh,male,0,1790,1869,,SP0349,,,,https://en.wikipedia.org/wiki/Alphonse_de_Lamartine,ONLINE SOURCE,,,,2018-11-27,MG,2020-04-02,DP
AG0478,Larkin,Philip,en,male,0,1922,1985,,SP0350,,,,https://en.wikipedia.org/wiki/Philip_Larkin,ONLINE SOURCE,,,,2018-11-27,MG,2020-04-02,DP
AG0478,拉金,菲利普,zh,male,0,1922,1985,,SP0350,,,,https://en.wikipedia.org/wiki/Philip_Larkin,ONLINE SOURCE,,,,2018-11-27,MG,2020-04-02,DP
AG0479,Leibniz,Gottfried Wilhelm,en,male,0,1646,1716,,SP0293,,,,https://en.wikipedia.org/wiki/Gottfried_Wilhelm_Leibniz,ONLINE SOURCE,,,,2018-11-27,MG,2020-04-02,DP
AG0479,莱布尼茨,戈特弗里德 威廉,zh,male,0,1646,1716,,SP0293,,,,https://en.wikipedia.org/wiki/Gottfried_Wilhelm_Leibniz,ONLINE SOURCE,,,,2018-11-27,MG,2020-04-02,DP
AG0480,Levitan,Isaac,en,male,0,1860,1900,,SP0351,,,,https://en.wikipedia.org/wiki/Isaac_Levitan,ONLINE SOURCE,,,,2018-11-27,MG,2020-04-02,DP
AG0480,Левита́н,Исаа́к,ru,male,0,1860,1900,,SP0351,,,,https://en.wikipedia.org/wiki/Isaac_Levitan,ONLINE SOURCE,,,,2018-11-27,MG,2020-04-02,DP
AG0480,列维坦,伊萨克,zh,male,0,1860,1900,,SP0351,,,,https://en.wikipedia.org/wiki/Isaac_Levitan,ONLINE SOURCE,,,,2018-11-27,MG,2020-04-02,DP
AG0481,Li,Rui,en,male,2,1917,XXXX,,SP0005,,,,https://en.wikipedia.org/wiki/Li_Rui_(politician),ONLINE SOURCE,,,,2018-11-27,MG,2020-04-02,DP
AG0481,李,锐,zh,male,2,1917,XXXX,,SP0005,,,,https://en.wikipedia.org/wiki/Li_Rui_(politician),ONLINE SOURCE,,,,2018-11-27,MG,2020-04-02,DP
AG0482,Li,Yingru,en,unknown,3,1914,1989,,SP0436,,,,http://www.worldcat.org/identities/lccn-n82-6271/,ONLINE SOURCE,,,,2018-11-27,MG,2020-04-02,DP
AG0482,李,英儒,zh,unknown,3,1914,1989,,SP0436,,,,http://www.worldcat.org/identities/lccn-n82-6271/,ONLINE SOURCE,,,,2018-11-27,MG,2020-04-02,DP
AG0483,Liang,Jinguang,en,male,2,1932,2008,Hao Ran,SP0352,,,,https://en.wikipedia.org/wiki/Hao_Ran,ONLINE SOURCE,,,,2018-11-27,MG,2020-04-02,DP
AG0483,梁,金广,zh,male,2,1932,2008,浩然,SP0352,,,,https://en.wikipedia.org/wiki/Hao_Ran,ONLINE SOURCE,,,,2018-11-27,MG,2020-04-02,DP
AG0484,Li,Wenhua,en,male,3,1929,2012,,SP0436,,,,https://www.imdb.com/name/nm0508542/?ref_=tt_ov_dr,ONLINE SOURCE,,,,2018-12-06,MG,2020-04-02,DP
AG0484,李,文化,zh,male,3,1929,2012,,SP0436,,,,https://www.imdb.com/name/nm0508542/?ref_=tt_ov_dr,ONLINE SOURCE,,,,2018-12-06,MG,2020-04-02,DP
AG0485,Lin,Fengmian,en,male,2,1900,1991,,SP0138,,,,https://en.wikipedia.org/wiki/Lin_Fengmian,ONLINE SOURCE,,,,2018-12-06,MG,2020-04-02,DP
AG0485,林,风眠,zh,male,2,1900,1991,,SP0138,,,,https://en.wikipedia.org/wiki/Lin_Fengmian,ONLINE SOURCE,,,,2018-12-06,MG,2020-04-02,DP
AG0486,Lin,Yutang,en,male,0,1895,1976,,SP0353,,,,https://en.wikipedia.org/wiki/Lin_Yutang,ONLINE SOURCE,,,,2018-12-06,MG,2020-04-02,DP
AG0486,林,語堂,zh,male,0,1895,1976,,SP0353,,,,https://en.wikipedia.org/wiki/Lin_Yutang,ONLINE SOURCE,,,,2018-12-06,MG,2020-04-02,DP
AG0487,Liu,Chunhua,en,male,2,1944,XXXX,,SP0354,,,,https://chineseposters.net/artists/liuchunhua.php,ONLINE SOURCE,,,,2018-12-06,MG,2020-04-02,DP
AG0487,刘,春华,zh,male,2,1944,XXXX,,SP0354,,,,https://chineseposters.net/artists/liuchunhua.php,ONLINE SOURCE,,,,2018-12-06,MG,2020-04-02,DP
AG0488,Liu,Qigeng,en,unknown,3,1914,1977,Liu Liu,SP0436,,,,W0414,ONLINE SOURCE,,,,2018-12-11,MG,2020-04-02,DP
AG0488,刘,其庚,zh,unknown,3,1914,1977,刘流,SP0436,,,,W0414,ONLINE SOURCE,,,,2018-12-11,MG,2020-04-02,DP
AG0489,Liu,Tianhua,en,male,0,1895,1932,,SP0355,,,,https://en.wikipedia.org/wiki/Liu_Tianhua,ONLINE SOURCE,,,,2018-12-11,MG,2020-04-02,DP
AG0489,刘,天华,zh,male,0,1895,1932,,SP0355,,,,https://en.wikipedia.org/wiki/Liu_Tianhua,ONLINE SOURCE,,,,2018-12-11,MG,2020-04-02,DP
AG0490,Liu,Xiang,en,unknown,0,-0077,-0006,,SP0436,,,,http://www.worldcat.org/identities/lccn-n80057299/,ONLINE SOURCE,,,,2018-12-11,MG,2020-04-02,DP
AG0490,刘,向,zh,unknown,0,-0077,-0006,,SP0436,,,,http://www.worldcat.org/identities/lccn-n80057299/,ONLINE SOURCE,,,,2018-12-11,MG,2020-04-02,DP
AG0491,Liu,Yong,en,male,0,0987,1053,,SP0356,,,,https://en.wikipedia.org/wiki/Liu_Yong_(Song_dynasty),ONLINE SOURCE,,,,2018-12-11,MG,2020-04-02,DP
AG0491,柳,永,zh,male,0,0987,1053,,SP0356,,,,https://en.wikipedia.org/wiki/Liu_Yong_(Song_dynasty),ONLINE SOURCE,,,,2018-12-11,MG,2020-04-02,DP
AG0492,London,John Griffith,en,male,0,1876,1916,Jack London,SP0357,,,,https://en.wikipedia.org/wiki/Jack_London,ONLINE SOURCE,,,,2018-12-11,MG,2020-04-02,DP
AG0492,伦敦,約翰 格里菲斯,zh,male,0,1876,1916,杰克 伦敦,SP0357,,,,https://en.wikipedia.org/wiki/Jack_London,ONLINE SOURCE,,,,2018-12-11,MG,2020-04-02,DP
AG0493,Long,Yusheng,en,male,0,1902,1966,,SP0358,,,,http://www.wangjingwei.org/en/associates-en/long-yusheng/,ONLINE SOURCE,,,,2018-12-11,MG,2020-04-02,DP
AG0493,龙,榆生,zh,male,0,1902,1966,,SP0358,,,,http://www.wangjingwei.org/en/associates-en/long-yusheng/,ONLINE SOURCE,,,,2018-12-11,MG,2020-04-02,DP
AG0494,Lu,Erkui,en,male,0,1862,1935,,SP0436,,,,https://baike.baidu.com/item/%E9%99%86%E5%B0%94%E5%A5%8E,ONLINE SOURCE,,,,2018-12-11,MG,2020-04-02,DP
AG0494,陆,尔奎,zh,male,0,1862,1935,,SP0436,,,,https://baike.baidu.com/item/%E9%99%86%E5%B0%94%E5%A5%8E,ONLINE SOURCE,,,,2018-12-11,MG,2020-04-02,DP
AG0495,Lu,Xinhua,en,male,1,1953,XXXX,,SP0014,,,,https://contemporary_chinese_culture.academic.ru/479/Lu_Xinhua,ONLINE SOURCE,,,,2018-12-11,MG,2020-04-02,DP
AG0495,卢,新华,zh,male,1,1953,XXXX,,SP0014,,,,https://contemporary_chinese_culture.academic.ru/479/Lu_Xinhua,ONLINE SOURCE,,,,2018-12-11,MG,2020-04-02,DP
AG0496,Lipatow,Wil Wladimirowitsch,en,male,0,1927,1979,,SP0360,,,,https://de.wikipedia.org/wiki/Wil_Wladimirowitsch_Lipatow,ONLINE SOURCE,,,,2018-12-15,MG,2020-04-02,DP
AG0496,Липатов,Виль Владимирович,ru,male,0,1927,1979,,SP0360,,,,https://de.wikipedia.org/wiki/Wil_Wladimirowitsch_Lipatow,ONLINE SOURCE,,,,2018-12-15,MG,2020-04-02,DP
AG0496,李巴托夫,维,zh,male,0,1927,1979,,SP0360,,,,https://de.wikipedia.org/wiki/Wil_Wladimirowitsch_Lipatow,ONLINE SOURCE,,,,2018-12-15,MG,2020-04-02,DP
AG0497,Lu,You,en,male,0,1125,1209,,SP0436,,,,https://en.wikipedia.org/wiki/Lu_You,ONLINE SOURCE,,,,2018-12-15,MG,2020-04-02,DP
AG0497,陆,游,zh,male,0,1125,1209,,SP0436,,,,https://en.wikipedia.org/wiki/Lu_You,ONLINE SOURCE,,,,2018-12-15,MG,2020-04-02,DP
AG0498,Monet,Claude,fr,male,0,1840,1926,,SP0050,,,,https://en.wikipedia.org/wiki/Claude_Monet,ONLINE SOURCE,,,,2018-12-17,MG,2020-04-02,DP
AG0498,莫奈,克勞德,zh,male,0,1840,1926,,SP0050,,,,https://en.wikipedia.org/wiki/Claude_Monet,ONLINE SOURCE,,,,2018-12-17,MG,2020-04-02,DP
AG0499,Modigliani,Amedeo,it,male,0,1885,1920,,SP0361,,,,https://en.wikipedia.org/wiki/Amedeo_Modigliani,ONLINE SOURCE,,,,2018-12-17,MG,2020-04-02,DP
AG0499,莫迪利亚尼,阿梅代奥,zh,male,0,1885,1920,,SP0361,,,,https://en.wikipedia.org/wiki/Amedeo_Modigliani,ONLINE SOURCE,,,,2018-12-17,MG,2020-04-02,DP
AG0500,Mazas,Jacques Féréol,fr,male,0,1782,1849,,SP0362,,,,https://en.wikipedia.org/wiki/Jacques_F%C3%A9r%C3%A9ol_Mazas,ONLINE SOURCE,,,,2018-12-17,MG,2020-04-02,DP
AG0500,马扎斯,雅克,zh,male,0,1782,1849,,SP0362,,,,https://en.wikipedia.org/wiki/Jacques_F%C3%A9r%C3%A9ol_Mazas,ONLINE SOURCE,,,,2018-12-17,MG,2020-04-02,DP
AG0501,Ma,Xinglin,en,male,3,XXXX,XXXX,,SP0436,,,,http://www.difangwenge.org/read.php?tid=2988&page=e,ONLINE SOURCE,,,,2018-12-17,MG,2020-04-02,DP
AG0501,马,星临,zh,male,3,XXXX,XXXX,,SP0436,,,,http://www.difangwenge.org/read.php?tid=2988&page=e,ONLINE SOURCE,,,,2018-12-17,MG,2020-04-02,DP
AG0502,Mach,Ernst,de,male,0,1838,1916,,SP0363,,,,https://en.wikipedia.org/wiki/Ernst_Mach,ONLINE SOURCE,,,,2018-12-30,MG,2020-04-02,DP
AG0502,马赫,恩斯特,zh,male,0,1838,1916,,SP0363,,,,https://en.wikipedia.org/wiki/Ernst_Mach,ONLINE SOURCE,,,,2018-12-30,MG,2020-04-02,DP
AG0503,Machtet,Grigori,en,male,0,1852,1901,,SP0364,,,,https://en.wikipedia.org/wiki/Grigori_Machtet,ONLINE SOURCE,,,,2018-12-30,MG,2020-04-02,DP
AG0503,Мачтет,Григорій,uk,male,0,1852,1901,,SP0364,,,,https://en.wikipedia.org/wiki/Grigori_Machtet,ONLINE SOURCE,,,,2018-12-30,MG,2020-04-02,DP
AG0503,玛契切特,,zh,male,0,1852,1901,,SP0364,,,,https://en.wikipedia.org/wiki/Grigori_Machtet,ONLINE SOURCE,,,,2018-12-30,MG,2020-04-02,DP
AG0504,Morozov,Pavel,en,male,0,1918,1932,Pavlik,SP0365,,,,https://en.wikipedia.org/wiki/Pavlik_Morozov,ONLINE SOURCE,,,,2018-12-30,MG,2020-04-02,DP
AG0504,Моро́зов,Па́вел,ru,male,0,1918,1932,,SP0365,,,,https://en.wikipedia.org/wiki/Pavlik_Morozov,ONLINE SOURCE,,,,2018-12-30,MG,2020-04-02,DP
AG0504,莫罗佐夫,帕夫利克,zh,male,0,1918,1932,,SP0365,,,,https://en.wikipedia.org/wiki/Pavlik_Morozov,ONLINE SOURCE,,,,2018-12-30,MG,2020-04-02,DP
AG0505,Ren,Xudong,en,male,3,1924,XXXX,,SP0079,,,,http://www.worldcat.org/identities/viaf-315956575/,ONLINE SOURCE,,,,2019-01-02,MG,2020-04-02,DP
AG0505,任,旭东,zh,male,3,1924,XXXX,,SP0079,,,,http://www.worldcat.org/identities/viaf-315956575/,ONLINE SOURCE,,,,2019-01-02,MG,2020-04-02,DP
AG0506,Gong,Sasha,en,female,1,1956,XXXX,,SP0005,,,,W0511,,,,,2018-10-16,LH,2020-04-02,DP
AG0507,Xue,Shanggong,en,male,0,XXXX,XXXX,,SP0099,,,,https://zh.wikipedia.org/wiki/%E8%96%9B%E5%B0%9A%E5%8A%9F,,,,,2018-11-04,WH,2020-04-02,DP
AG0507,薛,尚功,zh,male,0,XXXX,XXXX,,SP0099,,,,https://zh.wikipedia.org/wiki/%E8%96%9B%E5%B0%9A%E5%8A%9F,,,,,2018-11-04,WH,2020-04-02,DP
AG0508,Tonkov,Vladimir Nikolaevich,en,male,0,1872,1954,,SP0337,,,,"https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D0%BD%D0%BA%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87",,,,,2018-11-04,WH,2020-04-02,DP
AG0508,Тонков,Владимир Николаевич,ru,male,0,1872,1954,,SP0337,,,,"https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D0%BD%D0%BA%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87",,,,,2018-11-04,WH,2020-04-02,DP
AG0508,童可夫,anon,zh,male,0,1872,1954,,SP0337,,,,"https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D0%BD%D0%BA%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87",,,,,2018-11-04,WH,2020-04-02,DP
AG0509,Li,Shu,en,male,0,1912,1988,,SP0338,S00,unknown,,https://baike.baidu.com/item/%E9%BB%8E%E6%BE%8D/919432,,,,,2018-11-04,WH,2020-04-02,DP
AG0509,黎,澍,zh,male,0,1912,1988,,SP0338,S00,unknown,,https://baike.baidu.com/item/%E9%BB%8E%E6%BE%8D/919432,,,,,2018-11-04,WH,2020-04-02,DP
AG0510,Shi,Wenchi,en,male,0,1924,XXXX,,SP0339,S00,unknown,,http://www.baike.com/wiki/%E5%8F%B2%E6%96%87%E7%82%BD,,,,,2018-11-04,WH,2020-04-02,DP
AG0510,史,文炽,zh,male,0,1924,XXXX,,SP0339,S00,unknown,,http://www.baike.com/wiki/%E5%8F%B2%E6%96%87%E7%82%BD,,,,,2018-11-04,WH,2020-04-02,DP
AG0511,Nie,Er,en,male,0,1912,1935,Nie Shouxin,SP0343,,,,https://zh.wikipedia.org/wiki/%E8%81%82%E8%80%B3,,,,,2018-11-04,WH,2020-04-02,DP
AG0511,聂,耳,zh,male,0,1912,1935,聂守信,SP0343,,,,https://zh.wikipedia.org/wiki/%E8%81%82%E8%80%B3,,,,,2018-11-04,WH,2020-04-02,DP
AG0512,Tian,Han,en,male,0,1898,1968,,SP0054,,,,https://zh.wikipedia.org/wiki/%E7%94%B0%E6%B1%89,,,,,2018-11-04,WH,2020-04-02,DP
AG0512,田,汉,zh,male,0,1898,1968,,SP0054,,,,https://zh.wikipedia.org/wiki/%E7%94%B0%E6%B1%89,,,,,2018-11-04,WH,2020-04-02,DP
AG0513,Degeyter,Pierre,en,male,0,1848,1932,,SP0223,,,,https://fr.wikipedia.org/wiki/Pierre_Degeyter,,,,,2018-11-04,WH,2020-04-02,DP
AG0513,狄盖特,皮埃尔,zh,male,0,1848,1932,,SP0223,,,,https://fr.wikipedia.org/wiki/Pierre_Degeyter,,,,,2018-11-04,WH,2020-04-02,DP
AG0514,Pottier,Eugène Edine,fr,male,0,1816,1887,,SP0050,,,,https://fr.wikipedia.org/wiki/Eug%C3%A8ne_Pottier,,https://zh.wikipedia.org/wiki/%E6%AC%A7%E4%BB%81%C2%B7%E9%B2%8D%E7%8B%84%E5%9F%83,,,2018-11-04,WH,2020-04-02,DP
AG0514,鲍狄埃,欧仁,zh,male,0,1816,1887,,SP0050,,,,https://fr.wikipedia.org/wiki/Eug%C3%A8ne_Pottier,,https://zh.wikipedia.org/wiki/%E6%AC%A7%E4%BB%81%C2%B7%E9%B2%8D%E7%8B%84%E5%9F%83,,,2018-11-04,WH,2020-04-02,DP
AG0515,Balike,Daineishi,en,unknown,0,XXXX,XXXX,,SP0436,,,,http://find.nlc.cn/search/showDocDetails?docId=1529314327899788481&dataSource=ucs01&query=%E9%82%93%E5%B0%8F%E5%B9%B3%20%E5%B7%B4%E6%8B%89%E5%A5%87,,,,,2018-11-04,WH,2020-04-02,DP
AG0515,巴拉奇,代内什,zh,unknown,0,XXXX,XXXX,,SP0436,,,,http://find.nlc.cn/search/showDocDetails?docId=1529314327899788481&dataSource=ucs01&query=%E9%82%93%E5%B0%8F%E5%B9%B3%20%E5%B7%B4%E6%8B%89%E5%A5%87,,,,,2018-11-04,WH,2020-04-02,DP
AG0516,Hu,Yaobang,en,male,0,1915,1989,,SP0380,S01,,,https://zh.wikipedia.org/wiki/%E8%83%A1%E8%80%80%E9%82%A6,,,,,2018-11-04,WH,2020-04-02,DP
AG0516,胡,耀邦,zh,male,0,1915,1989,,SP0380,S01,,,https://zh.wikipedia.org/wiki/%E8%83%A1%E8%80%80%E9%82%A6,,,,,2018-11-04,WH,2020-04-02,DP
AG0517,Gao,Mobo,en,male,2,1952,XXXX,Gao Changfan,SP0381,,,,https://en.wikipedia.org/wiki/Gao_Mobo,,,,,2018-11-04,WH,2020-04-02,DP
AG0517,高,默波,zh,male,2,1952,XXXX,高常范,SP0381,,,,https://en.wikipedia.org/wiki/Gao_Mobo,,,,,2018-11-04,WH,2020-04-02,DP
AG0518,Wang,Anyi,en,female,1,1954,XXXX,,SP0093,,,,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%AE%89%E6%86%B6,,,,,2018-11-06,WH,2020-04-02,DP
AG0518,王,安忆,zh,female,1,1954,XXXX,,SP0093,,,,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%AE%89%E6%86%B6,,,,,2018-11-06,WH,2020-04-02,DP
AG0519,Zhao,Shijian,en,male,3,1955,XXXX,A jian,SP0005,,,,https://baike.baidu.com/item/%E8%B5%B5%E4%B8%96%E5%9D%9A,,,,,2018-11-06,WH,2020-04-02,DP
AG0519,赵,世坚,zh,male,3,1955,XXXX,阿坚,SP0005,,,,https://baike.baidu.com/item/%E8%B5%B5%E4%B8%96%E5%9D%9A,,,,,2018-11-06,WH,2020-04-02,DP
AG0520,Mo,Zhijing,en,male,1,1950?,XXXX,,SP0005,,,,http://mjlsh.usc.cuhk.edu.hk/book.aspx?cid=8&tid=589&pid=3227,,,,,2018-11-06,WH,2020-04-02,DP
AG0520,牟,志京,zh,male,1,1950?,XXXX,,SP0005,,,,http://mjlsh.usc.cuhk.edu.hk/book.aspx?cid=8&tid=589&pid=3227,,,,,2018-11-06,WH,2020-04-02,DP
AG0521,Yang,Baipeng,en,male,3,1948?,XXXX,,SP0005,,,,http://www.epochtimes.com/gb/18/1/22/n10079307.htm,,,,,2018-11-06,WH,2020-04-02,DP
AG0521,杨,百朋,zh,male,3,1948?,XXXX,,SP0005,,,,http://www.epochtimes.com/gb/18/1/22/n10079307.htm,,,,,2018-11-06,WH,2020-04-02,DP
AG0522,Ruan,Yuan,en,male,0,1764,1849,,SP0119,,,,https://zh.wikipedia.org/wiki/%E9%98%AE%E5%85%83,,,,,2018-11-06,WH,2020-04-02,DP
AG0522,阮,元,zh,male,0,1764,1849,,SP0119,,,,https://zh.wikipedia.org/wiki/%E9%98%AE%E5%85%83,,,,,2018-11-06,WH,2020-04-02,DP
AG0523,Shen,Xin’gong,en,male,0,1870,1947,Shen Qinghong,SP0006,,,,https://zh.wikipedia.org/wiki/%E6%B2%88%E5%BF%83%E5%B7%A5,,,,,2018-11-06,WH,2020-04-02,DP
AG0523,沈,心工,zh,male,0,1870,1947,沈庆鸿,SP0006,,,,https://zh.wikipedia.org/wiki/%E6%B2%88%E5%BF%83%E5%B7%A5,,,,,2018-11-06,WH,2020-04-02,DP
AG0524,Yang,Du,en,male,0,1875,1931,Yang Chengzan,SP0384,,,,https://zh.wikipedia.org/wiki/%E6%9D%A8%E5%BA%A6,,,,,2018-11-06,WH,2020-04-02,DP
AG0524,杨,度,zh,male,0,1875,1931,杨承瓒,SP0384,,,,https://zh.wikipedia.org/wiki/%E6%9D%A8%E5%BA%A6,,,,,2018-11-06,WH,2020-04-02,DP
AG0525,Deng,Lijun,en,female,0,1953,1995,Deng Lijun,SP0385,,,,https://zh.wikipedia.org/wiki/%E9%84%A7%E9%BA%97%E5%90%9B,,,,,2018-11-06,WH,2020-04-02,DP
AG0525,邓,丽君,zh,female,0,1953,1995,邓丽筠,SP0385,,,,https://zh.wikipedia.org/wiki/%E9%84%A7%E9%BA%97%E5%90%9B,,,,,2018-11-06,WH,2020-04-02,DP
AG0526,Mozart,Wolfgang Amadeus,en,male,0,1756,1791,,SP0386,,,,https://zh.wikipedia.org/wiki/%E6%B2%83%E5%B0%94%E5%A4%AB%E5%86%88%C2%B7%E9%98%BF%E9%A9%AC%E5%BE%B7%E4%B9%8C%E6%96%AF%C2%B7%E8%8E%AB%E6%89%8E%E7%89%B9,,,,,2018-11-06,WH,2020-04-02,DP
AG0526,莫扎特,沃尔夫冈·阿马德乌斯,zh,male,0,1756,1791,,SP0386,,,,https://zh.wikipedia.org/wiki/%E6%B2%83%E5%B0%94%E5%A4%AB%E5%86%88%C2%B7%E9%98%BF%E9%A9%AC%E5%BE%B7%E4%B9%8C%E6%96%AF%C2%B7%E8%8E%AB%E6%89%8E%E7%89%B9,,,,,2018-11-06,WH,2020-04-02,DP
AG0527,Eisenstein,Sergei Mikhailovich,en,male,0,1898,1948,,SP0387,,,,https://zh.wikipedia.org/wiki/%E8%B0%A2%E5%B0%94%E7%9B%96%C2%B7%E7%B1%B3%E5%93%88%E4%BE%9D%E6%B4%9B%E7%BB%B4%E5%A5%87%C2%B7%E7%88%B1%E6%A3%AE%E6%96%AF%E5%9D%A6,,,,,2018-11-07,WH,2020-04-02,DP
AG0527,Эйзенштейн,Сергей Михайлович,ru,male,0,1898,1948,,SP0387,,,,https://zh.wikipedia.org/wiki/%E8%B0%A2%E5%B0%94%E7%9B%96%C2%B7%E7%B1%B3%E5%93%88%E4%BE%9D%E6%B4%9B%E7%BB%B4%E5%A5%87%C2%B7%E7%88%B1%E6%A3%AE%E6%96%AF%E5%9D%A6,,,,,2018-11-07,WH,2020-04-02,DP
